X1	X2	X3	X4	X5
-2.571936	-3.417414	-2.450835	-2.354160	-4.160276
-1.665525	-2.526100	-1.444004	-2.515751	-4.128842
-2.267395	-2.358698	-2.685183	-1.306393	-2.691082
-0.874747	-0.972909	-2.847774	-0.289585	-2.000798
-1.385386	-0.933534	-0.941377	1.922571	-0.458294
-2.342713	-3.417375	-2.934294	0.696574	-2.061671
-3.332330	-0.576533	-2.200324	-0.199475	-1.698633
-1.884442	0.843491	-2.647869	-4.428178	-0.901783
-0.789449	0.611896	-0.053828	-1.604734	-1.057323
-0.545755	-0.748219	-0.699404	-1.957346	-3.145855
-0.322763	1.043444	0.712603	-1.042713	-4.410583
-3.461774	-1.145215	0.591194	-0.539035	-1.011008
-2.134092	-1.044598	-0.465734	-0.545915	-3.554335
-3.997619	-1.769606	0.722620	-1.275452	-2.324665
-2.005658	-3.832640	-1.717445	-3.818047	-2.980301
-1.969910	-2.423301	-2.957229	-3.539301	-3.221146
-3.351579	-3.531091	-1.395835	-4.221014	-3.827502
-1.589067	-0.977109	-1.211561	-0.998087	-3.223972
1.039724	-0.609558	1.068192	0.183979	-0.306358
2.174991	1.761761	3.392422	1.889584	-0.535364
3.612731	1.746648	3.418730	3.154726	4.092509
5.617942	2.958402	1.866114	3.213305	3.292557
3.008322	3.690820	2.786975	2.483120	4.788179
3.313869	3.086103	1.008412	-0.902529	3.564871
-0.976721	0.945850	3.446824	0.334456	0.589831
-2.121449	-0.438142	-0.039589	-1.660124	-0.833744
0.719582	-0.624172	-0.352928	-3.593072	-1.532055
1.960670	1.058358	-0.659694	-0.829787	-1.614406
0.910712	3.213247	0.155814	1.685029	1.791701
-0.461394	3.522594	1.864495	2.437976	2.945563
1.810850	3.268599	4.456749	1.212253	2.533579
3.894441	2.275560	1.621474	2.409558	3.970245
5.618578	1.491676	2.244471	-1.520108	4.606259
4.460657	4.243947	0.802339	2.778353	2.213819
5.304078	3.426371	0.182777	-0.605559	4.071422
0.749636	3.076247	0.625486	2.849654	1.001966
-2.307769	0.950375	-1.333735	3.850992	2.000049
-2.345540	-1.454246	-2.390087	3.673853	0.906167
0.670220	-1.437118	-0.891370	2.111037	-0.972880
0.985610	-1.349041	-1.831584	-0.408757	1.404803
2.036928	1.356284	-2.135330	-0.972731	1.544716
-0.129229	-1.719445	-1.513209	-0.591584	-1.659145
-0.681863	-1.544127	2.950581	-2.116419	1.088719
-0.705576	-0.308464	2.168037	-0.192136	-0.453595
-1.950770	-1.522256	4.506161	0.340965	-0.751689
4.414953	-1.807606	2.803750	2.138581	1.029134
3.842291	0.168088	2.925606	1.863112	1.761173
3.518542	0.244923	0.246728	-2.033043	3.555624
3.741404	1.245799	-1.550985	-2.969886	0.522887
0.889874	-0.808685	-1.221233	-2.712616	1.715758
2.842352	-1.130329	0.028683	-2.652836	3.516436
4.139734	-0.269436	-2.973236	-2.665647	3.600719
3.586220	1.733496	0.041209	0.658851	4.729603
4.186706	3.529564	0.440718	1.398656	4.233888
3.530492	4.339768	2.591590	3.455368	2.190570
1.437075	3.222907	2.323426	2.973384	3.065049
-0.813546	2.166481	0.742524	4.348705	1.087321
-2.389274	1.325389	0.803184	3.442028	0.731385
-0.689510	-0.571671	-2.582793	1.658852	3.227739
2.937644	2.858101	0.912991	1.504777	1.449581
4.162787	2.238805	-0.803063	-0.706899	-0.163592
0.760016	1.221839	-0.073157	-2.202877	0.978719
0.148830	1.094803	-0.642389	-5.304158	-0.339988
-1.777573	0.024297	-0.643761	-4.356944	-3.332515
-2.612395	-0.901582	-2.022072	-3.234436	-5.986365
-2.608937	-3.367332	-1.447224	-1.802234	-4.033038
-2.933600	-3.948956	-0.624716	-0.506242	-1.343038
-3.925487	-1.033654	-4.426649	2.311842	0.094135
-0.823299	-0.777726	-0.778523	2.114014	0.282978
-0.823837	-2.339873	-3.964938	2.200574	0.018090
