X1	X2	X3	X4	X5	X6
-2.928903	-2.106163	-4.575727	-2.689234	0.265602	4.332420
-1.159675	1.823303	-1.575969	-1.166389	0.483700	4.940585
1.848858	2.174314	-0.434753	-1.303071	2.948693	5.030104
-1.078404	3.756469	-1.877181	0.530421	0.893980	0.812378
-1.447061	-1.102632	-4.888052	-0.175211	0.824759	-1.037095
1.241188	-2.399691	-2.015967	-1.178567	-2.206871	-1.312314
2.043343	-2.721607	-2.435825	-0.086745	-0.415812	-3.131679
4.687203	0.685917	-0.501726	0.957555	1.089035	-3.574392
5.553469	2.143181	-2.402772	-0.023664	-0.058933	-4.052452
2.554642	-0.637116	-1.361261	-1.477803	0.148084	-3.530959
0.726921	-0.460974	-1.396794	-2.228660	1.415683	-1.764013
-0.346494	-0.158596	-4.149771	-2.922934	1.126063	1.855584
-2.488702	-0.709780	-1.691792	-2.027924	5.876424	1.832534
-1.508703	0.772771	-1.888058	-2.985928	3.860463	1.655435
4.367404	2.799757	-0.584368	-1.046646	4.272578	1.570089
4.497118	3.960176	0.235377	0.411824	5.359869	2.635195
5.187640	1.824629	-2.421822	0.740482	5.231835	5.060352
5.623069	1.511514	0.139934	1.425830	2.680873	1.648861
0.061108	-2.300970	-4.150555	2.837268	2.093383	-1.869078
0.027855	-3.934223	-3.629590	1.871998	-0.992037	-2.390465
-3.563990	-8.549046	-4.516469	1.471921	-1.440588	-4.358700
-3.775224	-4.533241	-2.583195	0.289538	-0.330971	-3.607183
-4.940649	-2.738907	-0.940866	-2.619350	-0.426687	-1.660414
-3.139665	-2.004546	-2.732583	-2.766942	1.760962	-1.398093
-0.106869	2.412441	0.062354	-2.087337	3.116776	0.604580
-1.543364	0.652654	0.386844	-0.298634	6.032254	2.289407
-1.359347	3.901891	1.181588	-1.992831	5.031694	1.741086
-2.104518	2.439353	0.890785	-1.547829	5.209895	4.306317
-0.633578	1.586338	-0.259665	-2.605925	3.067957	3.054102
-1.544526	4.034845	0.269837	-1.220920	3.927078	1.639841
-2.623461	2.025574	0.096693	-0.071211	-0.932342	1.559833
-2.190383	2.399124	1.516600	-2.664898	-1.252604	0.314779
-1.439192	4.045494	1.688760	-0.976280	-0.457210	-3.812920
-0.401486	1.855284	0.226372	0.485544	0.536341	-1.212565
-2.458767	3.441092	0.483235	-1.038925	0.230947	-2.800255
-0.341233	1.270218	1.433249	1.155215	-0.144392	0.934711
-1.774783	0.773261	-0.316185	0.943863	1.256823	-0.940768
-0.863018	2.446520	-0.033068	-1.620879	4.015092	3.436109
-1.680337	0.495496	1.792599	0.332490	4.832413	-0.671156
-0.673039	1.389686	-0.653383	-1.903330	6.710386	4.033135
-1.525724	-0.715409	2.009785	-0.533036	3.104111	1.403483
-0.448292	0.085709	2.117403	1.806770	2.954587	-0.813010
-0.823142	-0.902860	4.839071	2.656291	0.299613	-1.596645
-1.294973	2.576084	5.939888	1.513128	-3.752810	-3.345521
-1.467785	1.580039	4.160055	1.920680	-3.658683	-5.783238
-3.076277	4.146305	3.382171	1.575050	-3.184508	-3.852495
-1.291350	4.328382	3.250735	2.682537	-2.741583	-3.136791
-1.348402	2.817568	3.586548	0.731443	-4.606509	-5.560726
-1.969633	1.468663	4.707609	2.292168	-5.093087	-5.191300
-2.054542	-2.188633	3.764818	2.955114	-3.987517	-5.899511
-1.259329	-4.567222	2.166876	0.798080	-3.339799	-5.203859
-0.726894	-5.733003	-1.179619	-0.293532	0.046668	-1.169344
-2.605535	-2.609178	-1.831867	-4.262421	0.289881	0.327535
1.989947	1.171953	-3.553268	-2.618287	0.712543	2.312079
2.008654	1.602090	-2.974921	-4.573129	1.368552	4.377188
3.426285	2.843631	-1.254628	-0.928647	0.831108	4.912364
4.167342	0.446177	0.369612	-1.438839	2.197312	5.148605
5.275825	0.455527	-1.360901	-0.638705	1.432663	5.184715
5.212934	2.348279	2.636131	-1.707644	0.870562	3.067492
2.826871	1.305835	2.317810	-0.344156	-0.159191	4.783338
1.952335	-1.502907	1.425734	-1.200240	-0.082997	4.749653
0.854127	-3.596348	1.849405	0.812805	0.433045	3.449338
1.449448	-0.240387	0.778820	-0.556721	-0.620965	0.692695
1.041998	-2.565726	-3.791019	-1.482617	0.580874	-3.166678
-1.065822	-1.610265	-1.947213	-1.372483	0.025560	-2.688778
-0.947411	-0.751804	-4.266562	-2.776318	0.726896	-2.193305
-1.491069	0.350057	-2.006366	-3.115922	0.404881	-4.183358
-1.741095	-1.328984	-0.978425	-1.395893	-0.478885	0.470163
-3.238790	-3.021627	-1.540240	0.954268	-2.771701	-3.024940
-0.396651	-3.369972	0.108290	3.642662	-5.300367	-4.593268
-1.922779	-4.539419	-0.233936	4.608290	-4.973582	-5.937419
-3.528773	-1.837469	0.221582	3.603751	-6.775446	-7.391392
0.305967	-0.612622	-0.365356	2.333647	-6.219859	-5.776987
0.420043	2.715620	-0.396249	-0.060822	-2.558920	-4.341803
2.154454	3.514059	0.723801	-1.429356	-1.477429	-4.237639
3.952001	1.788093	1.532796	-2.835055	-1.402084	-0.337295
-0.026714	-0.117078	-0.270966	-3.143917	-1.143886	-1.907270
-1.678592	-2.749254	-1.594484	-2.332843	0.872066	-1.040962
-1.562433	-1.661436	-1.897759	-2.066533	-1.759627	-1.365071
-0.646534	0.323076	-1.414090	-0.591285	3.070735	-1.086897
-1.841397	1.329682	-1.089477	-0.303000	-0.263747	-2.142839
-1.232219	4.264881	3.626480	0.573422	0.575228	-2.868395
-0.395902	4.078773	1.705680	-0.008617	0.233561	0.891735
2.206556	3.955657	3.394124	-1.004619	-0.455149	0.733851
3.575556	3.417534	2.003511	-0.199082	-1.064699	3.783155
5.108598	5.173203	2.316742	1.412994	-3.022790	4.444747
2.944082	5.086064	-1.588483	5.351608	-4.159821	5.951628
1.057809	-1.264084	-1.038464	4.287961	-0.593691	4.105999
-1.806520	-2.916840	-1.099502	1.302754	-0.342898	5.283960
-5.222205	-4.882406	0.375604	0.786785	-0.636943	5.259713
-6.401545	-7.010482	1.357654	-0.561143	-2.411124	3.911157
-4.142640	-7.709166	3.116748	1.629667	-0.961740	1.007795
-1.661390	-8.175261	3.303886	4.427618	-4.885591	-1.253074
-0.206793	-7.041766	2.829569	5.885508	-7.194176	-4.730249
3.515751	-1.869482	0.037795	5.839438	-9.532893	-7.957030
4.167942	0.245992	-2.032133	3.361108	-8.779543	-5.817514
6.692980	0.611255	-3.967018	1.314217	-8.559423	-5.023102
3.668567	2.281907	-4.283457	0.661067	-7.510134	-3.430293
1.777903	-0.104253	-3.026652	-0.648944	-2.471673	-4.994687
0.331588	-2.057724	-3.694601	-2.984814	-1.532741	-2.922481
1.338123	0.549492	-2.592605	-1.697245	1.403265	0.673223
4.305308	2.974197	1.723936	-3.943936	4.036144	0.924327
4.321544	5.143190	1.417323	1.837613	4.191098	1.133731
4.497231	8.594570	2.542356	1.276001	5.499327	2.325237
2.303069	4.797637	2.365835	-2.658871	5.890134	2.681644
-0.403341	1.528192	0.322060	0.242197	4.964618	2.091854
-3.014598	0.420433	-0.211668	-0.941297	6.519382	2.781367
-2.809302	-0.219138	-1.712949	-2.150751	3.776225	3.618083
-4.913853	-0.265023	-3.625383	-2.415866	6.121449	1.861004
-2.283950	-0.766022	-1.737169	-0.277342	4.990555	2.834530
-2.335593	-1.115935	-2.024107	2.270921	2.676944	-0.711139
-1.836382	-3.930062	-3.888798	2.519522	-0.878283	-2.031902
0.076885	-2.260302	-2.399340	1.029761	0.399075	0.438141
-0.424794	-1.394757	-1.422233	-4.193162	2.558718	3.969892
0.611284	2.389173	-1.062377	-1.793947	3.945949	3.700250
3.482817	4.574089	-1.154772	1.677406	2.449369	2.099016
2.311506	2.691989	0.060484	1.719496	0.381177	1.078292
2.409152	4.577975	1.698689	2.344723	-1.396425	-1.375924
4.404455	3.338545	-1.401755	0.679286	-2.452235	-3.072030
5.578915	1.368801	-0.572347	0.728786	-0.649154	-2.412526
0.939433	-1.044960	-1.809989	-3.317078	-0.689179	-3.207311
-1.329192	-1.824936	-2.427578	-3.683907	0.543491	-0.396385
0.206042	-1.302428	-0.018815	-0.906400	0.599855	1.119153
2.380334	4.873964	0.361301	-0.666658	-0.826384	2.707402
3.859685	3.028340	-0.652030	-1.788482	0.301774	4.474464
-0.044806	2.313099	0.252292	1.125729	-0.604470	2.333238
0.668262	-2.059058	-1.877131	0.960673	-0.384615	2.276826
-2.472710	-4.453232	-0.938699	-0.957849	0.848340	1.110827
-3.653323	-6.223123	-1.176612	-1.799138	0.194397	2.452841
-3.121076	-5.659231	-3.235170	0.359506	0.533755	4.491270
-1.468270	-1.732856	-2.638971	0.152082	3.598917	5.806714
-2.119303	0.671101	-0.448316	-1.389011	3.795782	6.286272
-1.853777	0.903841	2.896897	-0.529972	4.281053	3.582645
-1.472790	0.362063	2.397368	0.626697	2.609829	1.980034
-1.833643	-2.213033	3.918597	5.272097	0.786711	-1.146862
-3.768036	-3.162447	2.389285	4.927827	0.622901	-2.436142
-1.259668	-3.569779	-0.641167	4.999086	0.991500	-1.232306
-1.080439	-3.693630	-1.734659	3.222174	-1.256693	0.623047
-2.657950	-3.778300	-4.647891	2.863190	-1.049975	0.393515
-2.220700	-4.834388	-6.225061	-0.377965	-4.694847	-0.293099
-1.394990	-2.522096	-4.267269	-0.839594	-1.572407	-1.633397
-1.342419	-1.689622	-0.089014	-2.163895	-1.656055	-0.680778
-2.169287	-1.869469	-2.619997	-4.329271	-1.599690	-3.365142
-2.032394	-0.636235	-1.175515	-4.297120	1.005390	-0.044088
-2.012241	-0.700820	-0.982969	-3.107844	2.937083	1.246883
-2.127427	-0.401326	-1.946458	-2.351044	2.009892	3.188271
-2.058553	1.699648	-1.442880	-1.039619	1.269017	2.769676
-3.303919	2.196601	-0.373137	-2.300671	-0.563641	2.797699
-1.258724	2.676734	2.331874	4.187900	-0.248883	-0.214261
1.602832	3.241846	4.865553	5.347494	-2.747906	-3.663603
2.419147	0.319337	4.208000	5.515309	-4.390211	-7.564628
5.909122	0.217706	2.794516	5.059246	-9.441397	-9.303035
4.516557	-1.898446	2.415503	1.657404	-9.260264	-7.225825
2.676152	-4.216620	-0.247240	3.979782	-9.349710	-4.987997
0.054906	-6.053716	-0.177812	2.460380	-8.985036	-2.983153
-2.052181	-7.098035	-1.240611	3.484997	-3.685841	-0.859490
-3.719409	-1.677576	-0.248338	1.319132	1.868176	1.035489
-2.695278	3.895460	0.420509	0.432185	5.702814	2.305885
3.906511	8.533274	1.446030	0.186956	6.526475	3.273498
5.415058	5.582164	2.765526	-3.046957	5.223758	3.312327
4.383063	4.818130	2.375498	2.698447	3.280765	1.985673
2.498826	3.711772	2.676746	3.347466	3.935694	3.328236
1.263146	-1.075909	0.879871	2.735801	3.099448	1.797214
-1.004477	-1.541615	0.042275	0.745850	4.039025	1.499409
-5.031843	-2.148546	-1.486143	-2.591687	4.055126	1.143119
-5.953854	-2.646501	-2.995581	-2.495711	2.944051	1.124844
-4.410509	-2.722482	-2.142839	-3.727722	3.771101	1.734985
-2.811508	-2.508288	-1.987717	-5.677921	0.800176	4.354641
-1.733052	-2.028120	-0.853912	-1.854907	-0.200624	3.358511
-0.499342	-1.175277	0.196375	-0.587883	1.291200	-0.163005
-1.381478	-3.609861	1.484946	0.169652	-0.541751	-0.743307
-0.461361	-2.857072	-0.357800	0.068497	-1.349877	-2.616495
1.252210	-3.891810	-1.269960	3.051952	-2.124578	-4.808770
3.418633	-1.666874	-0.813035	2.526315	-2.935754	-7.662832
5.082108	0.532233	-0.147524	1.797487	-3.026705	-5.838882
4.275235	2.653413	-1.243825	0.366867	-1.826531	-2.721020
0.375612	0.113665	-1.712339	-2.401345	-0.356033	-2.168446
1.323140	-0.325111	-1.465664	-4.112750	0.570890	-0.057360
4.168918	3.508984	0.243801	-3.819749	0.940838	-1.586265
4.197245	3.122449	-0.627344	-1.012142	-0.025091	-0.744258
3.616920	3.652386	-0.008898	-0.973430	1.517505	1.919058
2.130843	0.800793	-0.905461	-0.345812	2.670924	2.094083
0.930214	-1.093930	-1.205831	-1.005690	3.903567	-0.958783
1.666431	0.412916	-2.633507	-1.111564	0.870932	-0.323540
3.669594	1.307832	1.658810	-1.814534	-0.231379	0.641510
4.257803	3.702117	-0.103478	-0.259301	-0.472668	1.961068
6.601656	4.781971	1.496630	-1.754966	-0.873936	2.726532
6.175953	3.640394	2.056434	0.133772	1.206119	3.258602
5.730193	5.530984	1.493636	-1.231388	3.315594	3.567278
4.548175	7.019742	1.638535	-1.143746	-1.430710	3.394759
6.687799	5.389068	2.881732	3.092096	-0.198794	2.155545
4.677164	4.773961	2.496729	3.822940	-3.971259	0.340034
3.764369	4.298421	3.590326	2.930783	-4.830904	-4.230973
4.488813	6.161248	2.392723	1.018827	1.828168	0.572622
2.109296	5.822840	0.936022	2.452070	2.404058	4.595519
-0.805784	6.708899	2.215523	0.400813	5.586866	6.774217
-4.324627	4.394223	1.298527	-2.562145	4.955689	7.880216
-5.749234	2.957113	1.813435	-2.387205	5.452828	5.385315
-2.614505	4.144467	3.808047	0.333434	5.043782	3.520214
-3.046943	1.500287	3.745263	3.601670	1.384950	-0.175489
-0.481446	-3.426430	3.903086	3.124005	-1.466068	-2.910994
-1.467618	-6.443682	3.758415	1.593537	-3.575375	-4.680002
-0.024258	-8.499371	0.457951	-2.341833	0.724931	-4.011313
-2.724866	-3.544796	-0.147806	-1.481207	1.898247	-1.851228
-1.190746	-0.276257	-2.898454	-1.750784	1.335572	0.213952
-0.670596	0.264844	-3.483994	-4.120764	2.007407	1.083927
-1.877718	0.914707	-2.723423	-3.055048	1.465750	0.792595
-1.313713	-0.755867	0.065257	-3.346035	1.854899	-0.234544
-0.772082	-1.690778	-0.243852	-2.719327	4.354855	0.425810
-1.372926	2.331271	-1.893249	-1.727822	4.787915	0.042255
-0.219445	1.794583	-0.495634	-1.855122	7.099480	1.587492
-1.357542	2.941356	-0.887307	-0.042826	7.028747	2.196818
-1.845416	0.610989	-0.325166	-2.830235	5.705116	2.620634
-1.440269	-0.265316	-2.998711	-0.028949	5.970685	4.343838
-2.413801	-1.096861	-1.504943	-1.845367	2.737654	1.106531
1.785086	-2.126046	-2.632259	-4.677190	2.820222	-1.776390
-0.325209	-0.824471	-1.679460	-2.525117	1.070587	0.765076
1.638314	-0.174036	-1.099145	-2.909250	1.378248	-1.943472
1.648553	-1.032841	-1.584213	-2.445088	0.787003	-1.340936
0.493807	-1.185287	3.240335	-1.082930	1.003153	-4.093315
-1.954124	-2.352873	5.471301	1.645822	0.382194	-3.694410
0.893558	-0.846501	4.026585	1.892370	-0.633673	-4.109323
0.112452	-0.701370	3.432688	3.089712	-1.461650	-3.543054
2.766558	-1.348480	-1.178691	4.946150	-3.318938	-2.510604
2.240374	0.073868	-1.426951	0.995882	-3.683939	-3.943174
0.229599	3.064374	-3.220890	-0.549390	-2.263954	-2.551163
-1.016167	-0.037561	-3.105510	-1.565567	0.000915	-0.222373
-1.026226	-1.715139	3.093591	-0.803748	0.211469	-3.304205
0.737121	-3.553259	2.656713	3.969265	0.304504	-2.886660
-0.697527	-5.618621	1.799856	-0.261225	-0.833780	-1.386938
-1.260871	-4.114925	1.924321	0.343080	-1.261385	-0.631739
-2.733111	-1.189372	-3.177992	-2.534119	-0.507211	0.525835
-1.116350	-1.444962	-3.945682	-0.499122	-0.737961	1.937184
1.165413	-2.066394	-2.916150	1.845471	-0.734835	2.610507
4.089276	1.129931	-0.376495	3.820460	-1.342536	1.489803
6.483538	1.905413	0.633683	4.222846	-6.144364	4.135772
5.322098	2.158152	-1.073715	4.740328	-7.430220	3.525514
3.113355	-1.825752	-0.018589	2.082007	-5.676708	4.400826
-0.343892	-3.916499	-2.450539	3.741384	-5.689926	1.164110
-2.453444	-6.823389	0.111735	3.300057	-6.210478	-2.802237
-1.697201	-10.913723	0.243934	1.809029	-6.984164	-3.519214
-4.570066	-7.735999	-0.957942	1.837798	-6.708686	-5.997922
-2.776638	-5.170218	-1.828794	2.123665	-5.443545	-7.067062
-1.245420	-0.436080	-1.961320	-3.432369	-1.645442	-3.645735
-3.104011	-0.332886	-2.068321	-2.551405	0.711520	-0.713040
0.849087	0.758266	-1.732997	-4.253941	2.076541	1.271321
-1.772527	-0.072425	-1.780847	-4.893479	1.225119	3.552849
-2.128653	-1.976760	3.066928	-1.915417	2.825953	2.859541
-2.893194	-1.939237	0.590229	0.027145	2.212241	2.814599
-1.733748	-3.165856	0.759456	-1.787793	1.409583	3.153920
-3.385619	-1.298119	-1.103691	-0.727730	0.464676	1.794006
-0.536106	-0.695823	-3.159412	-2.015066	-0.716181	-0.115746
-1.549810	0.242329	-2.550007	-2.096701	1.463012	3.282666
-0.971533	-0.498260	-2.691477	-2.652534	-0.505048	0.390840
-2.187875	-0.520291	0.717280	-2.566766	0.898539	-0.917225
-2.542137	-1.527065	1.238963	-0.861195	-0.070630	-2.379227
1.260080	-1.005580	3.464771	1.831079	-0.694455	0.126731
-1.281425	0.362963	5.468506	4.371756	-1.836337	2.112250
-1.256552	1.269465	4.547666	1.404637	-3.722179	1.242729
-2.028403	-0.830774	4.271452	3.200621	-3.817780	1.097367
-1.905479	-5.041954	1.257764	-0.368290	-2.845143	-0.974234
-2.442880	-2.132575	-1.638299	-1.472196	-0.762069	0.575623
-1.234407	-0.047436	-2.834136	-5.525798	3.817341	0.624439
-2.231961	2.608263	-2.206448	-3.840693	5.410886	1.551514
-0.817642	1.199421	-2.747235	-4.726283	4.136965	3.336647
-3.457753	-0.516460	0.213903	-0.753866	1.675977	1.459938
0.896808	-1.920580	1.783165	-1.809942	0.727219	1.531187
1.875739	-1.132839	-0.154148	0.301289	-0.718208	0.998293
3.622438	1.576763	2.752564	-1.394473	0.673294	0.498956
2.046507	1.606527	1.011599	-0.906826	-0.427976	-1.060923
1.664843	2.120653	-2.638541	-3.043170	0.636381	-1.415046
1.990346	0.289041	-3.553058	-2.793506	2.318164	1.099788
-2.608085	-1.881707	-3.238552	-3.277832	2.348671	0.407979
-2.387550	-2.459793	0.233577	-2.255748	1.529402	0.927926
-3.926250	-3.130415	3.184329	-0.239554	2.455256	-0.964470
-1.871586	-1.211573	3.565603	2.370451	0.340532	-1.151610
-1.067058	-1.672067	3.417199	1.468667	2.729929	-0.671794
-2.873467	-1.046896	2.802817	2.896495	1.297145	-1.304721
-0.798814	2.798941	3.147356	1.006735	0.212781	-0.166493
-1.257099	3.716943	1.475616	0.143487	0.919235	-1.385308
-0.500923	2.925712	-0.151103	-1.117148	-2.233494	-0.366166
-0.339486	5.620547	1.219097	-2.334069	1.821794	-1.436269
-1.195889	3.076550	-0.067583	-1.152277	1.369398	-3.005115
-0.786033	-0.877080	3.258956	0.936330	-2.473383	-2.946304
0.770682	-5.635241	2.327214	-0.065749	-1.820550	-2.262237
-0.369444	-7.976433	4.478491	3.010287	-0.794203	-3.236213
-0.601613	-6.125856	0.765285	2.752338	0.810556	-1.677732
4.896276	0.077791	0.299096	-0.396794	-1.163372	-3.234194
5.375522	5.417408	1.741124	0.088189	-0.882388	-0.867698
6.274624	6.225197	0.899068	0.239589	-0.503493	-1.701245
3.644682	7.610257	2.107128	-0.282294	-1.346687	-1.394435
2.121896	5.320090	0.310004	0.195740	2.097129	-0.038166
-1.535435	3.474395	0.994393	2.417492	3.063154	2.552662
-5.044911	3.935774	-0.856703	1.607162	1.494488	2.426348
-5.432233	1.121628	0.034114	3.587651	1.739432	3.973693
-3.628400	-0.467344	-1.330955	-0.598142	2.027184	3.615198
-2.122315	-0.866840	-0.662913	-0.934516	-0.494357	2.336062
-1.258875	-2.065460	-2.462359	-3.250671	0.629111	1.941487
2.154917	0.169697	-1.531194	-3.455205	-0.156514	-2.808928
1.849761	1.595832	-0.779718	-1.740620	-0.134531	-2.459482
4.501458	2.076444	-0.708633	-0.685314	0.398858	-3.148074
2.417907	2.446336	1.710561	-0.965588	-0.833645	-0.696604
1.857308	-0.569092	2.715264	0.109859	1.288958	-1.102871
1.543861	-1.738440	4.124774	-0.330673	0.097067	-2.348776
0.898164	-1.118007	4.237891	0.999417	-1.818616	-2.798316
1.602119	-0.417891	2.885815	0.476528	-3.929293	-2.934293
-2.646675	2.929207	3.147444	0.477662	-1.764664	-3.481404
-1.605119	2.582688	-0.157522	3.210717	-1.361328	-3.754450
-1.356412	-1.177546	-3.914083	2.448195	-3.577485	-4.080930
-1.960855	0.225406	-4.424142	2.655195	-2.394735	-2.486343
-3.065148	1.382343	-0.809297	2.611118	-1.244378	-2.377889
-1.186991	2.359566	-0.608851	4.403964	-3.094015	-2.425566
-0.456984	2.774278	1.186897	3.838332	-6.312943	-4.016375
-1.364827	3.373778	-2.460655	3.754224	-5.771164	-5.406813
-1.397820	0.072367	-0.107807	4.461540	-6.835478	-5.529082
-1.284563	2.188846	1.869440	4.728879	-8.291482	-6.540179
1.271043	0.752816	2.443285	5.933141	-8.316279	-5.719604
1.653798	2.640578	3.693927	4.399327	-9.339366	-3.662956
0.653703	2.565733	2.279165	4.315337	-11.151343	-0.412535
-0.406642	3.935581	2.104500	2.855870	-10.189411	2.445961
1.426762	3.416824	2.742329	3.936728	-6.304168	5.079533
2.284215	3.801562	1.848353	4.745409	-3.196914	3.240080
6.764319	3.037297	0.814970	5.058115	-3.023949	-0.173195
4.149771	-0.321671	-1.059820	2.954244	-3.392071	-3.523891
2.339074	-2.890841	-4.323119	3.003897	-4.641480	-3.403109
-0.069574	-8.272011	-2.684427	-0.547926	-3.863875	-2.691647
0.007728	-5.566282	-2.746545	-2.192925	-1.847256	2.569997
1.300379	-0.493351	-0.431573	-5.625000	2.046478	4.582022
2.075881	1.570081	0.472487	-4.224751	1.128628	6.208231
2.796333	1.077417	-0.290066	-1.396379	2.390494	4.772524
0.596635	2.285457	-0.952932	-2.160383	2.125679	2.597902
-0.054112	1.340501	-0.045212	0.521637	6.962882	0.782166
-1.724809	-0.011548	-0.445706	0.220180	4.285004	1.868217
-1.452555	-0.730691	-2.151217	-0.234254	3.767447	1.115357
-2.070450	-2.196025	-1.625744	0.201635	3.861712	-0.732313
-2.215093	-3.436850	-2.861388	-2.164153	0.722499	-3.030693
-0.621586	-1.274165	-0.084450	-1.095318	1.382409	-0.451782
-0.217926	2.088131	1.289768	-2.063560	0.813645	-1.342677
-1.192715	4.996239	1.048767	-1.170481	3.785906	-1.273879
-0.602651	2.301860	1.135644	0.162721	3.622794	2.116115
-0.876936	3.508396	1.086801	0.588145	2.273710	3.023005
-1.863767	1.432547	0.058335	-1.393310	2.127956	5.013993
-1.369045	-2.281985	-0.687454	-1.144043	0.422133	7.630479
-1.423270	-5.151100	-2.742467	1.430145	1.125841	3.886565
-1.436041	-9.692296	-3.322005	0.160853	-3.113217	2.963353
0.022942	-7.203272	-2.814869	1.935282	-2.529540	-1.275957
-0.371621	-2.655328	-2.144859	1.788131	-0.787128	-3.409064
-0.781329	-1.727861	-1.868476	-1.334400	-0.942178	-4.347466
-3.192782	1.724429	-1.698721	-1.727812	-0.326189	-2.146562
-0.768779	-1.569757	0.097706	-2.945005	1.934840	-0.972650
-0.303521	1.069782	-0.144598	-0.353179	3.117412	1.115970
-0.492306	-2.284852	0.356369	-2.132635	0.193426	-0.679600
-2.311434	-3.336258	-1.673796	-1.651673	3.234485	-1.687759
-3.264005	-3.126035	-3.014993	-0.501494	2.624491	-0.056906
-2.324618	-1.612082	-0.936322	0.351502	0.748645	-0.664739
-1.405673	-2.878097	-1.998585	-0.198785	1.826049	-1.858058
-1.955470	-3.528580	-2.129381	0.736243	-0.036597	-2.070260
-1.059007	-2.695430	-0.394613	-0.878612	0.066911	-1.698544
-0.489685	-0.916644	-1.051480	-2.596953	1.088673	1.306190
1.067498	0.684077	0.087917	-3.193980	0.692692	3.325044
0.174341	3.550337	-2.814824	-0.532492	1.351369	5.591620
-3.716255	5.144134	0.137098	-2.140091	0.904805	4.820818
-0.064588	2.479972	-0.094118	-3.043576	-0.080597	3.561240
0.819340	-0.376649	0.852126	-2.413550	0.033665	3.628387
2.016332	-0.059228	-1.492569	0.200988	-0.426209	2.255860
4.580087	-0.773263	-0.243405	2.117438	0.307985	2.895562
4.209506	0.652747	-2.000782	0.240098	2.405847	4.283392
1.967590	0.807003	-0.865300	0.251669	-1.014520	1.503052
-1.283661	-0.311393	-1.106561	-1.840251	0.977085	2.851345
-1.496146	-0.402640	-2.980664	-1.953963	1.620865	3.848469
-1.056665	-1.150037	-0.573211	-1.316266	1.537220	1.886728
-0.599216	-1.015383	-1.302802	-2.430161	2.837154	-0.116077
-2.273599	-1.973876	-1.349338	-1.847650	0.298168	-1.538747
0.643787	-1.234214	-1.289519	-1.936132	-0.616836	-1.837278
-0.871058	-1.469697	2.001954	-0.988408	0.413144	-0.713070
-1.127734	-2.980923	1.394481	-0.825180	0.421010	1.588978
-1.796738	-2.716691	3.125961	-0.269847	1.908863	0.725367
-1.152471	-1.470000	-0.143807	0.872289	-0.590394	3.148299
-1.708132	-0.836347	-1.809822	0.130729	2.072741	1.386575
-0.131020	1.686969	-1.315386	-0.822829	4.557469	1.698196
-0.919734	0.774148	-0.863598	-2.187286	5.050894	1.763464
-0.144474	-0.247308	-0.408360	3.495858	1.461015	-0.514921
0.121361	-3.328797	2.216229	5.404002	-1.815763	2.078042
-2.108328	-0.959918	4.264668	5.486846	-3.840840	2.916956
-2.531040	0.517431	2.439356	4.382289	-5.887813	3.726420
-2.770575	2.826850	0.010093	2.899629	-5.631581	-0.146464
-2.058331	3.656142	-2.143021	-0.363633	-2.033841	-0.308395
-1.899908	-0.237292	-3.427087	-2.611299	1.296708	-2.177271
-1.261005	-1.868050	-2.521405	-5.937369	0.027570	-1.582892
-2.206721	-3.829332	-1.421275	-4.826943	0.170744	-0.566257
-0.780555	-3.808736	-2.856298	-1.884023	0.193035	-0.727464
